year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,eR_Market,FF_SMB_Factor,FF_HML_Factor,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail
2008,8,31,0.0012992,0.0164637,0.036814,0.1095716,-0.0707444,0.027907,0.0118298,-0.0391567,-0.0319036,0.0597772,0.01516457,0.0354637,0.015578,0.03551482,0.10827248,-0.07204356,0.0266078,0.0105306,-0.04045587,-0.03320271,0.05847805,-0.03936472,-0.01389611,-0.0496105,-0.05034637
2008,9,30,0.0014989,-0.0953002,-0.1498931,-0.0641119,-0.3714986,-0.2177829,0.0185273,-0.0501361,-0.1439858,-0.0534008,-0.09679906,-0.0111621,0.0607187,-0.15139197,-0.06561082,-0.37299744,-0.21928182,0.01702843,-0.05163494,-0.14548472,-0.05489965,0.01331101,0.03671758,0.04564236,0.0429637
2008,10,31,0.0007997,-0.1881384,-0.1556017,-0.2444949,-0.3991352,-0.2353427,-0.1587613,-0.2655293,-0.2924936,-0.1573558,-0.18893812,-0.022757,-0.0278852,-0.15640141,-0.24529456,-0.39993486,-0.23614233,-0.15956098,-0.26632894,-0.29329332,-0.1581555,0.06062462,0.09403664,0.05798585,0.05259245
2008,11,30,0.0003,-0.0815355,-0.1268112,-0.0873023,-0.1294256,-0.1453726,0.0372958,-0.1265842,-0.1526851,-0.078935,-0.08183544,-0.0305623,-0.0602809,-0.12711112,-0.08760228,-0.12972551,-0.1456726,0.03699583,-0.12688411,-0.15298504,-0.07923494,0.01143438,0.03178932,0.05211795,0.03671758
2008,12,31,0,0.0172504,0.0726927,0.0859024,0.1481614,0.1007499,-0.0169427,0.1150237,0.0453557,0.0346912,0.01725035,0.0355602,-0.0021022,0.07269269,0.08590243,0.14816135,0.10074991,-0.01694272,0.11502367,0.0453557,0.03469124,-0.00410843,0.02293497,0.03662118,0.00059982
2009,1,31,0,-0.0846868,-0.0440564,-0.028914,-0.184524,-0.0464629,-0.076989,-0.1550177,-0.1146255,-0.0908004,-0.08468681,0.0009995,-0.1193468,-0.04405639,-0.02891401,-0.18452398,-0.04646287,-0.07698904,-0.15501772,-0.11462552,-0.09080037,-0.00541463,-0.08948717,-0.05224111,-0.07936794
2009,2,28,0.0001,-0.106361,-0.1984509,-0.2335727,-0.2143077,-0.248205,-0.0484552,-0.1524521,-0.0341775,-0.0124775,-0.10646101,0.0014989,-0.0754781,-0.19855093,-0.23367274,-0.21440771,-0.24830497,-0.04855522,-0.15255212,-0.03427745,-0.01257752,0.01607018,0.03333806,0.02819865,0.05590763
2009,3,31,0.0002,0.0859024,0.0639133,0.0790884,0.1158256,-0.0341775,0.0676586,0.0514533,0.1786481,0.1071489,0.08570245,-0.0010005,0.0355602,0.06371334,0.07888842,0.11562558,-0.03437743,0.06745867,0.0512533,0.17844817,0.10694894,0.04669273,0.04382548,0.00935609,-0.01247752
2009,4,30,0.0001,0.0971267,0.1417599,0.1307651,0.2330939,0.2497465,-0.0146062,0.205224,0.1376728,0.0899321,0.09702671,0.0463109,0.0529719,0.14165995,0.13066508,0.23299389,0.24964654,-0.01470615,0.20512396,0.13757281,0.08983211,0.01547957,-0.01136433,-0.02071304,-0.00803217
2009,5,31,0,0.0507882,0.089475,0.0661622,0.0913022,0.0701788,0.0902976,0.0276152,0.1117202,-0.0298408,0.05078817,-0.0237805,-0.001401,0.089475,0.0661622,0.09130216,0.07017883,0.09029764,0.02761517,0.11172025,-0.02984084,0.03140176,-0.01075766,0.00279609,0.00219758
2009,6,30,0.0001,0.0043903,-0.0372866,-0.0354199,0.0335315,-0.0285024,0.0161686,-0.0238829,0.0159718,-0.0004001,0.00429035,0.0256677,-0.0269602,-0.03738658,-0.03551994,0.03343149,-0.02860235,0.01606859,-0.02398293,0.01587177,-0.00050008,0.02810143,0.00677698,0.04459088,0.00975229
2009,7,31,0.0001,0.0744579,0.052023,-0.0669949,0.0314018,0.1270731,0.0364284,0.1042699,0.0612832,0.0698991,0.07435792,0.0202927,0.0508832,0.05192303,-0.06709486,0.03130177,0.12697309,0.03632836,0.10416992,0.06118324,0.06979913,-0.02963481,-0.05805293,-0.00662188,-0.01887706
2009,8,31,0.0001,0.0328543,0.1049004,0.0123237,0.034498,0.1193818,-0.007226,0.0494566,0.0246926,0.0379699,0.03275434,-0.008133,0.0755712,0.10480042,0.01222375,0.03439805,0.11928176,-0.00732604,0.04935662,0.02459262,0.03786994,0.05316155,0.02917038,0.04478214,0.05552931
2009,9,30,0.0001,0.0400857,0.0543935,0.0396053,0.0640071,0.0838815,0.0741794,0.038836,0.0697126,0.0206846,0.03998573,0.024595,0.0096533,0.05429349,0.03950526,0.06390714,0.08378149,0.0740794,0.03873603,0.06961262,0.0205846,0.00826574,-0.08370775,-0.0077298,-0.01521517
2009,10,31,0,-0.0262413,-0.0437429,-0.1109316,-0.1298809,-0.0730009,0.0097523,0.0157749,-0.0356272,0.0086624,-0.02624131,-0.0438474,-0.043534,-0.04374293,-0.11093156,-0.12988092,-0.07300089,0.00975229,0.01577492,-0.03562718,0.00866237,0.03227356,0.04621542,0.02537531,0.03256399
2009,11,30,0,0.0541093,0.0896579,0.1145779,0.0702721,0.0537303,0.0514533,0.0411419,0.0199987,0.0451646,0.05410933,-0.0251127,-0.0012007,0.08965787,0.11457791,0.07027205,0.05373032,0.05145328,0.04114194,0.01999869,0.04516455,0.04258045,0.0254728,0.02771244,0.08525984
2009,12,31,0.0001,0.027226,0.0350775,-0.013592,0.139675,0.052877,-0.0070246,0.0373921,0.01262,0.0134097,0.02712599,0.0593061,0,0.03497753,-0.01369195,0.13957499,0.05277704,-0.00712461,0.03729212,0.01252004,0.01330969,-0.04395189,-0.02685746,0.02400945,0.02225061
2010,1,31,0,-0.0341775,0.0080674,-0.0152152,-0.1269247,-0.0954102,-0.0377019,-0.0234734,-0.0831642,-0.0193867,-0.03417745,0.0036932,0.0029955,0.00806737,-0.01521517,-0.12692469,-0.09541019,-0.03770187,-0.02347336,-0.08316424,-0.01938671,0.00895974,-0.00060018,-0.06945727,-0.00290421
2010,2,28,0,0.0334348,0.0380662,0.0522129,0.0411419,0.050503,0.0024969,0.1355793,0.0382587,0.0422929,0.03343478,0.0118298,0.0313049,0.0380662,0.05221287,0.04114194,0.05050298,0.00249688,0.1355793,0.03825871,0.04229291,0.04305949,0.05316155,0.07575661,0.05429877
2010,3,31,0.0001,0.0612832,0.103639,0.0591176,0.1136858,0.1635634,0.0593061,0.0636319,0.0672847,0.0595888,0.06118324,0.0147901,0.0212721,0.10353904,0.05901761,0.11358577,0.16346339,0.05920611,0.06353187,0.06718475,0.0594888,-0.02091725,-0.04196849,-0.00571631,0.00985132
2010,4,30,0.0001,0.0199007,0.0216636,0.0159718,-0.026652,0.1995883,-0.0177567,-0.0090407,-0.0146062,0.018331,0.01980067,0.0486949,0.027907,0.02156365,0.01587177,-0.02675203,0.1994883,-0.01785672,-0.00914074,-0.01470615,0.01823096,-0.00521357,0.08846865,0.00478852,-0.02922286
2010,5,31,0.0001,-0.0820781,-0.1005941,-0.065499,-0.0726782,-0.1202486,-0.0395728,-0.058583,-0.0849045,-0.0600685,-0.0821781,0,-0.0243952,-0.10069411,-0.06559898,-0.07277822,-0.12034857,-0.03967277,-0.05868295,-0.08500451,-0.06016852,0.01980263,-0.03697524,0.02048867,0.005286
2010,6,30,0.0001,-0.0570996,-0.0581589,-0.0716034,-0.1413332,-0.1872939,-0.0164343,-0.0414472,-0.1070286,-0.1116022,-0.05719958,-0.0203048,-0.0462534,-0.05825891,-0.07170341,-0.14143317,-0.18739389,-0.0165343,-0.04154718,-0.10712856,-0.11170218,-0.01724789,0.00458945,-0.00581689,-0.00481156
2010,7,31,0.0001,0.0670977,0.0979431,0.0139029,0.0795503,0.117783,0.0803811,0.0215658,0.0911196,0.0454513,0.06699775,0.0020978,-0.0021022,0.09784308,0.01380291,0.07945028,0.11768304,0.08028112,0.02146578,0.0910196,0.04535127,0.03449804,-0.03926071,0.00249688,0.05619128
2010,8,31,0.0001,-0.0487702,-0.0846868,-0.0669949,-0.0914576,-0.1010365,-0.0001,-0.0229616,-0.0864297,-0.0426988,-0.04887016,-0.0303561,-0.0197946,-0.0847868,-0.06709486,-0.0915576,-0.10113654,-0.0002,-0.02306161,-0.08652972,-0.04279875,,,,
2010,9,30,0.0001,0.0912109,0.096128,0.0384512,0.1142211,0.1762196,0.0483139,0.1022858,0.08158,0.1274253,0.09111089,0.0384512,-0.0316971,0.09602803,0.03835119,0.11412115,0.17611965,0.04821386,0.1021858,0.08147999,0.12732529,,,,
2010,10,31,0.0001,0.0381625,0.0590233,0.0054849,0.0453557,0.0127188,0.0191161,0.0203907,0.0710175,0.0131136,0.03806247,0.0113355,-0.025523,0.05892334,0.00538494,0.04525571,0.01261878,0.01901612,0.02029069,0.07091749,0.01301364,,,,
2010,11,30,0.0001,0.0060815,-0.0045102,-0.0305623,0.0293646,-0.0030045,0.0199007,0.0886517,-0.0105555,0.0483139,0.00598148,0.036139,-0.0091417,-0.00461015,-0.0306623,0.02926461,-0.0031045,0.01980067,0.08855171,-0.01065551,0.04821386,,,,
2010,12,31,0.0001,0.0660686,0.0402778,0.0287818,0.1250455,0.1548647,0.0350775,0.0193123,0.0908457,0.0344014,0.06596861,0.006777,0.0371031,0.04017785,0.02868181,0.12494549,0.15476472,0.03497753,0.01921232,0.09074569,0.03430143,,,,
2011,1,31,0.0001,0.0198026,0.0494566,0.1078674,0.0390284,0.0260575,-0.0368715,-0.0695645,0.0138043,-0.0128826,0.01970263,-0.0251127,0.0081666,0.04935662,0.10776738,0.03892839,0.02595754,-0.03697147,-0.06966446,0.01370429,-0.01298262,,,,
2011,2,28,0.0001,0.0344014,0.0278097,0.0027961,0.0390284,0.0667236,0.0059821,0.0599656,0.0289761,0.0137056,0.03430143,0.0151841,0.0109399,0.0277097,0.00269609,0.03892839,0.06662364,0.00588208,0.05986558,0.02887611,0.01360565,,,,
2011,3,31,0.0001,0.0045895,0.0212721,0.0161686,0.007472,0.1662769,0.0329511,0.0157749,-0.0244976,0.0047885,0.00448946,0.0254728,-0.0158246,0.02117214,0.01606859,0.00737202,0.16617687,0.0328511,0.01567492,-0.02459763,0.00468852,,,,
2011,4,30,0,0.0285875,0.041046,-0.0105555,0.0057832,0.0175452,0.0382587,0.0434426,-0.0092426,0.0506931,0.02858746,-0.0031048,-0.0256255,0.04104597,-0.01055551,0.00578324,0.01754518,0.03825871,0.04344256,-0.00924258,0.05069311,,,,
2011,5,31,0,-0.0127813,-0.0170444,-0.0082338,-0.0549843,-0.065072,0.004888,-0.0079314,-0.0352128,0.0020978,-0.01278133,-0.007226,-0.0211215,-0.01704444,-0.0082338,-0.05498431,-0.065072,0.00488803,-0.00793137,-0.03521276,0.0020978,,,,
2011,6,30,0,-0.0176549,0.0034939,0.0282959,-0.0190809,-0.0246001,0.0061809,-0.0057163,-0.0447882,-0.0142003,-0.01765494,-0.002002,-0.0033055,0.00349389,0.02829587,-0.01908089,-0.02460012,0.00618086,-0.00571631,-0.04478818,-0.01420035,,,,
2011,7,31,0,-0.0238829,-0.06145,-0.0598562,-0.0642186,-0.0628333,-0.03015,-0.0557241,-0.0275768,-0.0010005,-0.02388294,-0.0134906,-0.0116678,-0.06144996,-0.05985617,-0.06421857,-0.06283331,-0.03014998,-0.05572415,-0.02757677,-0.0010005,,,,
2011,8,31,0.0001,-0.0616627,-0.0751547,-0.0129839,-0.1415636,-0.0936516,0.0221528,-0.0308717,-0.1194594,-0.0342809,-0.06176265,-0.0307685,-0.0242927,-0.07525467,-0.01308392,-0.14166356,-0.09375155,0.02205281,-0.03097166,-0.11955944,-0.03438093,,,,
2011,9,30,0,-0.078935,-0.044579,-0.0417599,-0.2292874,-0.2085013,-0.0391567,-0.098716,-0.1539674,-0.0290169,-0.07893499,-0.0360418,-0.0137947,-0.04457904,-0.04175994,-0.22928738,-0.20850127,-0.03915671,-0.09871597,-0.15396737,-0.02901695,,,,
2011,10,31,0,0.1075082,0.1002073,0.0539198,0.1667848,0.2558043,0.0191161,0.1502287,0.1293602,0.0874613,0.10750821,0.0338215,-0.0022024,0.10020726,0.05391984,0.16678481,0.25580433,0.01911612,0.15022871,0.12936021,0.08746128,,,,
2011,11,30,0,-0.0028039,0.0173486,0.0395091,-0.0147076,0.0505981,0.0051865,-0.0054146,-0.0428031,0.0084641,-0.00280393,-0.0018016,-0.0042088,0.01734864,0.03950914,-0.01470763,0.05059805,0.00518653,-0.00541463,-0.04280312,0.00846408,,,,
2011,12,31,0,0.0073728,0.0028958,0.0281987,-0.0531898,0.0216636,0.0390284,-0.0664604,-0.0127813,0.0033942,0.00737275,-0.0067225,0.0169554,0.0028958,0.02819865,-0.05318983,0.02166364,0.03902839,-0.06646036,-0.01278133,0.00339423,,,,
2012,1,31,0,0.0492662,0.048028,0.0224462,0.1168937,0.0473606,-0.0235757,0.1046302,0.0914847,0.0396053,0.04926624,0.0212721,-0.0111621,0.04802797,0.02244619,0.11689375,0.04736057,-0.02357574,0.10463025,0.09148469,0.03960525,,,,
2012,2,28,0,0.043251,0.0419094,0.0699924,-0.0272684,0.0717624,0.0076705,0.0609069,0.0667236,0.034498,0.04325104,-0.0173496,0.0010994,0.04190941,0.06999237,-0.02726843,0.07176237,0.00767051,0.06090694,0.06672363,0.03449804,,,,
2012,3,31,0,0.0306262,0.0003999,0.012225,0.0066777,-0.0226547,0.0586462,0.0301412,0.0429637,0.0507882,0.03062619,-0.0063199,0.0088606,0.00039992,0.01222497,0.00667765,-0.02265469,0.0586462,0.03014116,0.0429637,0.05078817,,,,
2012,4,30,0,-0.0085363,0.0024969,0.0132123,-0.0438474,-0.0182658,0.0132123,0.010841,-0.0546674,0.0135084,-0.00853633,-0.0054146,-0.0046106,0.00249688,0.01321233,-0.0438474,-0.01826581,0.01321233,0.01084102,-0.0546674,0.01350835,,,,
2012,5,31,0.0001,-0.0637921,-0.0780697,-0.0862117,-0.1568878,-0.1135047,-0.0025031,-0.0795845,-0.1225067,-0.0214279,-0.06389213,0,-0.0052136,-0.07816965,-0.08631169,-0.15698776,-0.11360469,-0.00260313,-0.07968448,-0.12260667,-0.02152794,,,,
2012,6,30,0,0.0381625,0.0243999,0.0525925,0.0466927,0.0828695,0.0558131,0.0124225,0.0416217,0.029753,0.03816246,0.007869,0.0040916,0.02439989,0.05259245,0.04669273,0.08286948,0.05581306,0.01242252,0.04162167,0.02975296,,,,
2012,7,31,0,0.007869,-0.0159262,0.0290732,-0.013592,0.024595,0.0199007,0.0611892,-0.0121738,0.0231304,0.00786896,-0.026344,-0.0025031,-0.01592615,0.02907325,-0.01359195,0.02459505,0.01990066,0.06118917,-0.0121738,0.02313042,,,,
2012,8,31,0.0001,0.0252778,0.0304322,0.0260575,-0.0110609,-0.0070246,0.0031949,0.0327576,0.0471698,0.0337249,0.02517781,0.0038924,0.013311,0.03033221,0.02595754,-0.01116094,-0.00712461,0.0030949,0.03265757,0.04706981,0.03362488,,,,
2012,9,30,0.0001,0.0270313,-0.0090407,0.0334348,0.0370067,0.0387398,-0.0102524,0.0005998,0.0372958,0.018331,0.02693134,0.0047885,0.015578,-0.00914074,0.03333478,0.03690673,0.03863983,-0.01035237,0.00049983,0.03719579,0.01823096,,,,
2012,10,31,0.0001,-0.0176549,0.004888,0.0054849,-0.0073268,0.0281014,-0.0187752,-0.0095454,0.0232281,-0.0092426,-0.01775493,-0.0109598,0.0357532,0.00478804,0.00538494,-0.00742677,0.02800143,-0.01887515,-0.00964541,0.02312813,-0.00934258,,,,
2012,11,30,0.0001,0.007869,0.0397975,0.0189199,0.0257652,0.0198026,0.0193123,0.02137,0.0016986,0.0107421,0.00776896,0.0053855,-0.008133,0.03969747,0.01881989,0.02566521,0.01970263,0.01921232,0.02127003,0.00159856,0.0106421,,,,
2012,12,31,0.0001,0.0118298,0.0237165,-0.0138961,0.063538,0.0539198,-0.0084355,-0.0123763,0.052118,-0.0217345,0.01172976,0.0147901,0.0345946,0.02361653,-0.0139961,0.06343803,0.05381985,-0.00853547,-0.01247627,0.05201796,-0.02183449,,,,
2013,1,31,0,0.0542041,0.0241071,-0.0400931,0.0419094,0.0859942,0.0494566,0.0271287,0.1221291,0.0526873,0.05420406,0.0043903,0.0094552,0.02410708,-0.04009309,0.04190941,0.08599419,0.04945661,0.02712867,0.12212913,0.05268732,,,,
2013,2,28,0,0.0128175,0.0356567,0.0276152,-0.0271657,0.0617534,0.0508832,0.0572306,0.0177417,0.0060815,0.0128175,-0.0043093,0.0010994,0.03565668,0.02761517,-0.02716567,0.0617534,0.05088321,0.05723063,0.01774168,0.00608147,,,,
2013,3,31,0,0.0395091,0.0548669,0.0859024,0.0207825,0.0623173,0.0517382,0.0712038,0.0353671,0.0465973,0.03950914,0.0083649,-0.0026034,0.0548669,0.08590243,0.02078254,0.0623173,0.05173819,0.07120376,0.03536714,0.04659729,,,,
2013,4,30,0,0.0153811,0.0054849,0.0250828,-0.045102,-0.0293258,0.0348844,0.0433468,-0.0002,0.0314987,0.0153811,-0.0246001,0.0056838,0.00548493,0.02508278,-0.04510197,-0.02932583,0.0348844,0.0433468,-0.00020002,0.03149867,,,,
2013,5,31,0,0.0276152,0.0641009,0.0696193,0.0376811,0.0170538,-0.0148091,0.0062802,0.0799196,0.0236189,0.02761517,0.0167588,0.024595,0.06410092,0.06961934,0.03768107,0.01705375,-0.01480912,0.00628024,0.07991962,0.02361887,,,,
2013,6,30,0,-0.0120726,0.0120274,0.0240095,-0.0483503,-0.0202027,0.009257,0.0153811,-0.0298408,-0.0043093,-0.01207258,0.0116321,-0.0013008,0.01202738,0.02400945,-0.04835026,-0.02020271,0.00925702,0.0153811,-0.02984084,-0.00430927,,,,
2013,7,31,0,0.0549616,0.0668172,0.1005691,0.0673782,0.0657877,0.026934,-0.0099493,0.0643823,0.0619414,0.05496156,0.0186255,0.0060815,0.06681717,0.10056905,0.06737823,0.06578774,0.026934,-0.00994933,0.06438226,0.0619414,,,,
2013,8,31,0,-0.027474,-0.0316971,0.0237165,-0.0278852,0.0217615,-0.0393647,-0.0138961,-0.0496105,-0.0498207,-0.02747398,0.0024969,-0.0280909,-0.03169709,0.02371653,-0.0278852,0.02176149,-0.03936472,-0.01389611,-0.0496105,-0.0498207,,,,
2013,9,30,0,0.0370067,0.0821328,0.0484091,0.0801965,0.0729716,0.013311,0.0367176,0.0456424,0.0433468,0.03700673,0.0289761,-0.0120726,0.08213283,0.04840914,0.08019655,0.07297161,0.01331101,0.03671758,0.04564236,0.0433468,,,,
2013,10,31,0,0.04095,0.0514533,0.0509782,0.0804734,0.0626931,0.0606246,0.0940366,0.0579858,0.0524976,0.04094998,-0.0153167,0.0109399,0.05145328,0.05097824,0.08047339,0.06269307,0.06062462,0.09403664,0.05798585,0.05249757,,,,
2013,11,30,0,0.0307232,0.0452601,0.0727857,0.0170538,0.0731575,0.0114344,0.0317893,0.052023,0.0365248,0.03072317,0.0124225,0.0025966,0.04526013,0.07278567,0.01705375,0.07315752,0.01143438,0.03178932,0.05202303,0.03652477,,,,
2013,12,31,0,0.0277124,0.0281987,0.0396053,0.0631626,0.0701788,-0.0041084,0.022935,0.0365248,0.0009995,0.02771244,-0.0048116,-0.0031048,0.02819865,0.03960525,0.06316257,0.07017883,-0.00410843,0.02293497,0.03652477,0.0009995,,,,
2014,1,31,0,-0.0337636,-0.0389487,0.0249853,-0.0562529,0.0300441,-0.0054146,-0.0894872,-0.0522411,-0.078935,-0.03376363,0.0086624,-0.0215301,-0.03894875,0.02498525,-0.05625294,0.03004412,-0.00541463,-0.08948717,-0.05224111,-0.07893499,,,,
2014,2,28,0,0.0454513,0.0342082,0.0651321,0.0251803,0.126192,0.0160702,0.0333381,0.0281014,0.0562858,0.04545126,0.0033942,-0.0037069,0.03420817,0.0651321,0.0251803,0.12619202,0.01607018,0.03333806,0.02810143,0.05628581,,,,
2014,3,31,0,0.0042908,-0.0130852,0.0090588,0.0360426,-0.0021022,0.0466927,0.0438255,0.0093561,-0.0121738,0.00429078,-0.0186733,0.0490758,-0.01308524,0.00905884,0.03604259,-0.00210221,0.04669273,0.04382548,0.00935609,-0.0121738,,,,
2014,4,30,0,-0.0019018,0.0130149,0.0059821,0.006479,0.0091579,0.0154796,-0.0113643,-0.020713,-0.0084355,-0.00190181,-0.0428031,0.0109399,0.01301494,0.00598207,0.00647897,0.00915794,0.01547957,-0.01136433,-0.02071304,-0.00843548,,,,
2014,5,31,0,0.0203907,0.0171521,-0.0095454,-0.0163327,0.0530667,0.0314018,-0.0107577,0.0026964,0.0021976,0.02039069,-0.0186733,-0.0036065,0.01715206,-0.00954541,-0.01633265,0.05306672,0.03140176,-0.01075766,0.00269636,0.00219758,,,,
2014,6,30,0,0.0257652,-0.023371,-0.0088389,0.047742,0.0135084,0.0281014,0.006777,0.0445909,0.0100493,0.02576521,0.0296559,-0.0066219,-0.02337099,-0.00883895,0.04774199,0.01350835,0.02810143,0.00677698,0.04459088,0.01004934,,,,
2014,7,31,0,-0.020611,-0.0621946,0.0179381,0.0131136,-0.0083346,-0.0296348,-0.0580529,-0.0065212,-0.0187752,-0.02061095,-0.0431163,-0.0002,-0.06219461,0.01793814,0.01311364,-0.00833464,-0.02963481,-0.05805293,-0.00652122,-0.01877516,,,,
2014,8,31,0,0.0415257,0.0533512,0.0437298,0.0625991,0.0871864,0.0531615,0.0291704,0.0447821,0.0555293,0.04152574,0.003992,-0.0055152,0.05335118,0.04372976,0.06259914,0.08718636,0.05316155,0.02917038,0.04478214,0.05552931,,,,
2014,9,30,0,-0.0198966,-0.0090407,0.0391246,-0.0529789,-0.0172479,0.0082657,-0.0837077,-0.0078306,-0.0151136,-0.01989663,-0.0387408,-0.0119714,-0.00904074,0.03912455,-0.05297892,-0.01724789,0.00826574,-0.08370775,-0.00783058,-0.01511364,,,,
2014,10,31,0,0.0248877,0.0174469,0.0320799,0.027226,-0.0656058,0.0322736,0.0462154,0.0253753,0.0326608,0.02488772,0.0419094,-0.0169427,0.01744691,0.03207989,0.02722599,-0.06560576,0.03227356,0.04621542,0.02537531,0.03266078,,,,
2014,11,30,0,0.0251803,0.0507882,0.0110388,-0.0231663,-0.0277824,0.0425804,0.0254728,0.0278097,0.0853517,0.0251803,-0.020713,-0.030253,0.05078817,0.01103885,-0.02316628,-0.02778238,0.04258045,0.0254728,0.0278097,0.08535167,,,,
2014,12,31,0,-0.0006002,-0.004008,0.0090588,-0.0592194,-0.034695,-0.0439519,-0.0268575,0.0240095,0.0222506,-0.00060018,0.0255703,0.0209784,-0.00400802,0.00905884,-0.05921936,-0.03469497,-0.04395189,-0.02685746,0.02400945,0.02225061,,,,
2015,1,31,0,-0.0315939,0.012225,-0.0082338,-0.0917864,-0.0223479,0.0089597,-0.0006002,-0.0695645,-0.0029042,-0.03159387,-0.005113,-0.0353163,0.01222497,-0.0082338,-0.0917864,-0.02234786,0.00895974,-0.00060018,-0.06956446,-0.00290421,,,,
2015,2,28,0,0.0594946,0.0535408,0.0719485,0.0354637,0.1675463,0.0430595,0.0531615,0.0758493,0.0542988,0.05949457,0.005087,-0.0174514,0.05354077,0.0719485,0.03546366,0.16754627,0.04305949,0.05316155,0.07584931,0.05429877,,,,
2015,3,31,0,-0.0112632,-0.0142003,0.0252778,-0.0209172,0.0066777,-0.0209172,-0.0419685,-0.0057163,0.0099503,-0.01126319,0.0302382,-0.0045102,-0.01420035,0.02527781,-0.02091725,0.00667765,-0.02091725,-0.04196849,-0.00571631,0.00995033,,,,
2015,4,30,0,0.0058827,-0.025523,-0.0710664,0.0296559,-0.0776373,-0.0052136,0.0884686,0.0047885,-0.0292229,0.00588266,-0.0305623,0.0182328,-0.02552296,-0.07106645,0.02965588,-0.07763727,-0.00521357,0.08846865,0.00478852,-0.02922286,,,,
2015,5,31,0,0.0135084,0.0164637,0.0197046,-0.0360418,0.0301412,0.0198026,-0.0369752,0.0205866,0.0053855,0.01350835,0.0089597,-0.0132879,0.01646373,0.01970458,-0.03604177,0.03014116,0.01980263,-0.03697524,0.02058663,0.00538547,,,,
2015,6,30,0,-0.0154183,-0.0239854,-0.0086372,-0.0522411,-0.0961806,-0.0172479,0.0045895,-0.0058169,-0.004912,-0.01541825,0.0281014,-0.0080322,-0.02398536,-0.00863719,-0.05224111,-0.09618056,-0.01724789,0.00458945,-0.00581689,-0.00491204,,,,
2015,7,31,0,0.0152826,-0.0194887,0.0876445,-0.0946404,0.0498372,0.034498,-0.038429,0.0025966,0.0562858,0.01528262,-0.0415514,-0.0430119,-0.01948868,0.08764451,-0.0946404,0.04983724,0.03449804,-0.03842903,0.00259663,0.05628581,,,,
2015,8,31,0,-0.062301,-0.0521358,-0.0170444,-0.0484552,-0.0509776,-0.0316971,-0.0495054,-0.0796928,-0.0559356,-0.06230103,0.0051865,0.0267393,-0.05213575,-0.01704444,-0.04845522,-0.05097755,-0.03169709,-0.04950542,-0.07969277,-0.05593563,,,,
2015,9,30,0,-0.0312843,-0.020611,0.0143959,-0.1116022,-0.1046941,0.0254728,-0.0557241,-0.0461487,-0.0176549,-0.03128429,-0.0264466,0.0057832,-0.02061095,0.01439588,-0.11160218,-0.10469407,0.0254728,-0.05572415,-0.04614866,-0.01765494,,,,
2015,10,31,0,0.0746435,0.0900235,0.0621294,0.0706448,0.0722276,0.0775164,0.1120779,0.0805657,0.0445909,0.07464354,-0.0194887,-0.0011006,0.0900235,0.06212937,0.07064484,0.07222763,0.07751645,0.1120779,0.08056565,0.04459088,,,,
2015,11,30,0,0.0055844,-0.0052136,0.0001,-0.007629,0.0130149,-0.0071253,-0.0225524,0.0248877,0.0060815,0.00558438,0.0355602,-0.0057163,-0.00521357,0.00009999,-0.00762903,0.01301494,-0.00712532,-0.0225524,0.02488772,0.00608147,,,,
2015,12,31,0.0001,-0.0218367,-0.0134906,-0.0033055,-0.0392607,-0.0924443,0.0030952,-0.0243952,-0.0455205,0.0082657,-0.02193669,-0.0285024,-0.0249076,-0.01359059,-0.00340545,-0.03936071,-0.09254428,0.00299521,-0.02449515,-0.04562051,0.00816575,,,,
2016,1,31,0.0001,-0.0593255,-0.1040281,-0.0220411,-0.1002624,-0.0652855,-0.0022024,-0.0179603,-0.0994889,-0.0454159,-0.05942546,-0.0341775,0.0223484,-0.10412807,-0.02214113,-0.10036242,-0.06538546,-0.00230242,-0.01806032,-0.0995889,-0.04551586,,,,
2016,2,28,0.0002,-0.0005001,0.0375848,0.0290732,0.0780715,-0.0104545,-0.0234734,0.078349,-0.0177567,-0.0034058,-0.00070011,0.0082657,-0.0048116,0.03738478,0.02887327,0.07787155,-0.01065444,-0.02367334,0.07814898,-0.0179567,-0.00360577,,,,
2016,3,31,0.0002,0.0674717,0.0367176,0.0280042,0.1604167,0.0866363,0.0547722,0.0673782,0.0687795,0.0583632,0.06727174,0.0085632,0.0110388,0.0365176,0.02780422,0.16021674,0.08643633,0.05457226,0.06717825,0.06857953,0.05816327,,,,
2016,4,30,0.0001,0.009257,0.0496469,0.0339182,0.090937,0.0535408,0.0031949,-0.0359381,0.0221528,-0.0037069,0.00915703,0.006777,0.031983,0.04954695,0.03381822,0.090837,0.05344077,0.0030949,-0.0360381,0.02205281,-0.00380686,,,,
2016,5,31,0.0001,0.0177417,-0.0178585,0.0255703,-0.0805595,-0.0225524,-0.0090407,0.0328543,0.0342082,0.0119286,0.01764169,-0.0027037,-0.0180621,-0.01795851,0.02547028,-0.0806595,-0.0226524,-0.00914074,0.03275434,0.03410818,0.01182858,,,,
